what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1298536644972
started,bundle,org.eclipse.jem.workbench,2.0.102.v200810230530,org.eclipse.jem.workbench,1298536644972
started,bundle,org.eclipse.jst.common.frameworks,1.1.201.v200810161330,org.eclipse.jst.common.frameworks,1298536644987
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1298536644987
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1298536645018
started,bundle,org.eclipse.jst.j2ee.core,1.1.203.v200901221030,org.eclipse.jst.j2ee.core,1298536645018
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.203.v200811060500,org.eclipse.jst.j2ee.ejb,1298536645050
started,bundle,org.eclipse.jst.j2ee.jca,1.1.203.v200811060900,org.eclipse.jst.j2ee.jca,1298536645065
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1298536645081
started,bundle,org.eclipse.jst.j2ee.ui,1.1.206.v200901280857,org.eclipse.jst.j2ee.ui,1298536645097
started,bundle,org.eclipse.jst.j2ee.web,1.1.203.v200901290400,org.eclipse.jst.j2ee.web,1298536645128
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.201.v200807240600,org.eclipse.jst.j2ee.webservice,1298536645159
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.201.v200811062130,org.eclipse.jst.j2ee.webservice.ui,1298536645159
started,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1298536645190
started,bundle,org.eclipse.jst.jee.ejb,1.0.102.v200810230722,org.eclipse.jst.jee.ejb,1298536645206
started,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1298536645206
started,bundle,org.eclipse.jst.jee.web,1.0.101.v200810230738,org.eclipse.jst.jee.web,1298536645206
started,bundle,org.eclipse.jst.jsf.common,1.1.4.v20090128,org.eclipse.jst.jsf.common,1298536645206
started,bundle,org.eclipse.jst.jsf.core,1.1.103.v200902042324,org.eclipse.jst.jsf.core,1298536645237
started,bundle,org.eclipse.jst.jsp.core,1.2.121.v200901290830,org.eclipse.jst.jsp.core,1298536645237
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.bugzilla.core,1298536645253
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.bugzilla.ui,1298536645268
started,bundle,org.eclipse.mylyn.commons.net,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.commons.net,1298536645268
started,bundle,org.eclipse.mylyn.commons.ui,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.commons.ui,1298536645268
started,bundle,org.eclipse.mylyn.compatibility,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.compatibility,1298536645284
