what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1301999278617
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1301999278664
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999286446
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999286446
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999286524
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999288399
started,bundle,org.eclipse.birt.report.debug.ui,2.3.2.r232_20090202,org.eclipse.birt.report.debug.ui,1301999322399
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999333180
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999337946
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999337993
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999338774
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999339336
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999340321
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1301999340415
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.pde.ui,1301999340743
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1301999340743
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1301999340758
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1301999340758
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1301999340774
stopped,bundle,org.eclipse.birt.report.debug.ui,2.3.2.r232_20090202,org.eclipse.birt.report.debug.ui,1301999340774
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,2.3.2.r232_20090122,org.eclipse.birt.chart.reportitem.ui,1301999340790
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,2.3.2.r232_20090202,org.eclipse.birt.report.item.crosstab.ui,1301999340805
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,2.3.2.r232_20090202,org.eclipse.birt.report.designer.ui.ide,1301999340805
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.0.6.v200805152355,org.eclipse.datatools.connectivity.oda.template.ui,1301999340899
stopped,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1301999340899
