what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1302168487844
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1302168488563
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1302168488641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302168544485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302168544485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302168544547
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302168591953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302168605922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302237494739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302237504161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302237907752
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302237910174
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302237939486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302237941564
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240139238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240143222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240155784
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240159347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240159347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240159456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240180159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240184050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240451517
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1302240455267
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302240455486
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1302240455798
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1302240455798
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1302240455798
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1302240455814
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1302240455829
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1302240455829
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1302240455829
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1302240455829
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1302240455829
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1302240455829
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1302240455829
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1302240455829
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1302240455829
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1302240455829
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1302240455829
stopped,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1302240455829
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1302240455845
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1302240455845
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1302240455845
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1302240455861
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1302240455892
stopped,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1302240455892
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1302240455892
